cliente_sk,cliente_id,nombre_completo,edad,sexo,estado_civil,profesion,ingreso_mensual,ciudad,segmento_rfm,antiguedad_meses,fecha_registro,fecha_carga,prob_churn
2480,2480,Benito Tomás,43,M,Casado,Contador,2740.1,Lima,Clientes Regulares,4,2026-02-10,2026-06-28 16:57:12.401188,0.05
2481,2481,Cándida Carrillo,54,F,Viudo,Arquitecto,1257.0,Chiclayo,Clientes Leales,3,2026-03-07,2026-06-28 16:57:12.401188,0.02
2482,2482,Cesar Calvo,41,M,Viudo,Abogado,5072.69,Piura,Campeones,60,2021-06-11,2026-06-28 16:57:12.401188,0.19
2483,2483,Alma Caro,24,F,Divorciado,Independiente,5976.01,Iquitos,Clientes Regulares,14,2025-04-25,2026-06-28 16:57:12.401188,0.64
2484,2484,José Ángel Amores,44,M,Divorciado,Arquitecto,1141.39,Lima,,75,2020-03-27,2026-06-28 16:57:12.401188,1.0
2485,2485,Encarnación Rozas,60,F,Casado,Enfermero,1300.19,Lima,Clientes Leales,32,2023-10-21,2026-06-28 16:57:12.401188,0.27
2486,2486,Gilberto Ferrera,62,M,Divorciado,Técnico,3028.29,Huancayo,Clientes Leales,49,2022-04-30,2026-06-28 16:57:12.401188,0.04
2487,2487,Anabel Gutierrez,54,F,Conviviente,Independiente,1433.28,Lima,Clientes Regulares,15,2025-03-11,2026-06-28 16:57:12.401188,0.11
2488,2488,Isidora Tormo,27,F,Casado,Técnico,1759.44,Lima,Clientes Regulares,59,2021-07-20,2026-06-28 16:57:12.401188,0.1
2489,2489,David Cortes,66,M,Soltero,Independiente,1835.8,Lima,Clientes Leales,59,2021-07-19,2026-06-28 16:57:12.401188,0.11
2490,2490,Venceslás Alberola,23,M,Divorciado,Médico,571.46,Trujillo,Clientes Leales,100,2018-02-05,2026-06-28 16:57:12.401188,0.77
2491,2491,Aarón Águila,75,M,Casado,Docente,1793.09,Lima,En Riesgo,74,2020-04-11,2026-06-28 16:57:12.401188,0.03
2492,2492,Alicia Tejero,41,F,Viudo,Comerciante,1195.31,Lima,Clientes Leales,59,2021-07-16,2026-06-28 16:57:12.401188,0.02
2493,2493,Benjamín Leon,36,M,Casado,Abogado,1344.97,Chiclayo,Clientes Regulares,88,2019-02-20,2026-06-28 16:57:12.401188,0.01
2494,2494,Olimpia Navas,25,F,Casado,Arquitecto,4299.18,Cusco,Clientes Regulares,18,2024-12-07,2026-06-28 16:57:12.401188,0.03
2495,2495,Albina Caballero,58,F,Casado,Médico,850.73,Huancayo,Clientes Regulares,7,2025-11-06,2026-06-28 16:57:12.401188,0.03
2496,2496,Eric Gallo,27,M,Casado,Empresario,2945.17,Piura,Campeones,88,2019-02-02,2026-06-28 16:57:12.401188,0.14
2497,2497,Marc Comas,42,M,Conviviente,Técnico,1529.39,Trujillo,Clientes Regulares,78,2019-11-30,2026-06-28 16:57:12.401188,0.29
2498,2498,Albert Castañeda,46,M,Viudo,Ingeniero,1528.66,Piura,Clientes Leales,24,2024-05-31,2026-06-28 16:57:12.401188,0.02
2499,2499,Elisa Leiva,60,F,Soltero,Comerciante,2905.1,Lima,Clientes Regulares,55,2021-11-09,2026-06-28 16:57:12.401188,0.05
2500,2500,Azucena Botella,29,F,Viudo,Abogado,2217.27,Lima,Clientes Regulares,17,2024-12-31,2026-06-28 16:57:12.401188,0.76
2501,2501,Candelaria Nicolau,68,F,Divorciado,Técnico,2546.23,Lima,En Riesgo,75,2020-03-18,2026-06-28 16:57:12.401188,0.13
2502,2502,Zacarías Galván,40,M,Conviviente,Economista,3232.18,Chiclayo,Clientes Leales,35,2023-07-20,2026-06-28 16:57:12.401188,0.13
2503,2503,Eugenio Clemente,28,M,Conviviente,Docente,1482.1,Cusco,Clientes Regulares,67,2020-11-01,2026-06-28 16:57:12.401188,0.02
2504,2504,Nayara Julián,74,F,Casado,Ingeniero,1252.2,Huancayo,Clientes Regulares,35,2023-06-29,2026-06-28 16:57:12.401188,0.02
2505,2505,Elodia Rincón,33,F,Viudo,Empresario,942.85,Trujillo,Clientes Leales,60,2021-06-09,2026-06-28 16:57:12.401188,0.03
2506,2506,Felipa Llamas,20,F,Soltero,Comerciante,1101.86,Cusco,Campeones,13,2025-05-13,2026-06-28 16:57:12.401188,0.81
2507,2507,Cayetano Grau,20,M,Conviviente,Ingeniero,10608.99,Arequipa,Clientes Regulares,17,2024-12-31,2026-06-28 16:57:12.401188,0.05
2508,2508,Carina Cañizares,42,F,Viudo,Ingeniero,3815.43,Huancayo,Campeones,38,2023-04-10,2026-06-28 16:57:12.401188,0.26
2509,2509,Aurelia Arévalo,35,F,Divorciado,Independiente,803.8,Cusco,Clientes Regulares,51,2022-03-17,2026-06-28 16:57:12.401188,0.02
2510,2510,Serafina Capdevila,72,F,Casado,Comerciante,817.72,Arequipa,Clientes Regulares,47,2022-07-26,2026-06-28 16:57:12.401188,0.02
2511,2511,Ruth Benitez,53,F,Divorciado,Médico,2414.19,Piura,Clientes Regulares,36,2023-06-26,2026-06-28 16:57:12.401188,0.06
2512,2512,Consuelo Marti,60,F,Conviviente,Médico,2510.81,Lima,Clientes Regulares,12,2025-06-21,2026-06-28 16:57:12.401188,0.06
2513,2513,Patricio Beltrán,69,M,Soltero,Abogado,2513.25,Trujillo,En Riesgo,87,2019-03-15,2026-06-28 16:57:12.401188,0.05
2514,2514,Hernán Bauzà,22,M,Soltero,Médico,1551.58,Lima,Clientes Regulares,24,2024-05-31,2026-06-28 16:57:12.401188,0.03
2515,2515,Dominga Rebollo,63,F,Conviviente,Médico,1676.94,Lima,Campeones,2,2026-04-05,2026-06-28 16:57:12.401188,0.03
2516,2516,Ramona Tomas,55,F,Soltero,Economista,2201.13,Lima,Clientes Leales,39,2023-03-03,2026-06-28 16:57:12.401188,0.86
2517,2517,Renato Morell,21,M,Soltero,Abogado,1903.66,Lima,Clientes Leales,83,2019-07-23,2026-06-28 16:57:12.401188,0.11
2518,2518,Manola Gimenez,63,F,Casado,Contador,500.0,Lima,En Riesgo,101,2018-01-16,2026-06-28 16:57:12.401188,0.08
2519,2519,Concha Rocamora,63,F,Conviviente,Contador,1575.17,Piura,Clientes Leales,49,2022-05-04,2026-06-28 16:57:12.401188,0.21
2520,2520,Susana Morera,70,F,Conviviente,Técnico,1084.81,Lima,Clientes Regulares,6,2025-12-10,2026-06-28 16:57:12.401188,0.02
2521,2521,Armando Lillo,48,M,Viudo,Abogado,2008.47,Cusco,Clientes Regulares,3,2026-03-16,2026-06-28 16:57:12.401188,0.01
2522,2522,Simón Alsina,18,M,Divorciado,Abogado,10841.7,Cusco,Clientes Leales,78,2019-12-22,2026-06-28 16:57:12.401188,0.15
2523,2523,Anselmo Sala,54,M,Soltero,Contador,2254.06,Lima,Clientes Leales,7,2025-11-07,2026-06-28 16:57:12.401188,0.73
2524,2524,Félix Velázquez,72,M,Viudo,Administrador,1497.99,Iquitos,En Riesgo,71,2020-07-21,2026-06-28 16:57:12.401188,0.06
2525,2525,Ascensión Salvador,36,F,Casado,Empresario,3143.46,Arequipa,Clientes Regulares,46,2022-08-16,2026-06-28 16:57:12.401188,0.01
2526,2526,Guiomar Alemán,70,M,Conviviente,Ingeniero,2415.38,Huancayo,Clientes Leales,2,2026-04-01,2026-06-28 16:57:12.401188,0.0
2527,2527,Anunciación Bertrán,74,F,Casado,Médico,2326.35,Lima,Campeones,68,2020-10-27,2026-06-28 16:57:12.401188,0.7
2528,2528,Berto Espada,22,M,Conviviente,Independiente,2602.19,Chiclayo,Campeones,55,2021-11-10,2026-06-28 16:57:12.401188,0.25
2529,2529,Marisol Cabezas,23,F,Soltero,Técnico,6210.06,Huancayo,Campeones,5,2026-01-12,2026-06-28 16:57:12.401188,0.7
2530,2530,Perla Sierra,23,F,Conviviente,Administrador,917.33,Lima,Clientes Regulares,22,2024-08-06,2026-06-28 16:57:12.401188,0.2
2531,2531,Natalia Arranz,54,F,Viudo,Comerciante,2402.29,Piura,Clientes Leales,4,2026-02-26,2026-06-28 16:57:12.401188,0.16
2532,2532,Ricarda Reina,41,F,Divorciado,Arquitecto,1037.09,Lima,Clientes Regulares,61,2021-05-14,2026-06-28 16:57:12.401188,0.06
2533,2533,Adán Hoyos,32,M,Divorciado,Empresario,2523.26,Piura,Clientes Regulares,78,2019-11-30,2026-06-28 16:57:12.401188,0.14
2534,2534,Armida Sancho,74,F,Viudo,Enfermero,1041.89,Piura,Clientes Regulares,58,2021-08-21,2026-06-28 16:57:12.401188,0.02
2535,2535,Violeta Duran,27,F,Viudo,Ingeniero,1407.51,Lima,Campeones,2,2026-04-11,2026-06-28 16:57:12.401188,0.04
2536,2536,Abilio Camps,68,M,Viudo,Comerciante,1514.66,Lima,Clientes Leales,50,2022-04-12,2026-06-28 16:57:12.401188,0.13
2537,2537,Juan José Blázquez,45,M,Conviviente,Abogado,3247.01,Lima,Clientes Leales,78,2019-12-09,2026-06-28 16:57:12.401188,0.7
2538,2538,Miriam Cid,24,F,Casado,Docente,3137.16,Trujillo,Clientes Regulares,49,2022-05-22,2026-06-28 16:57:12.401188,0.03
2539,2539,Lourdes Prado,30,F,Casado,Docente,856.26,Cusco,Campeones,34,2023-07-31,2026-06-28 16:57:12.401188,0.17
2540,2540,Mamen Bermudez,35,F,Conviviente,Técnico,1868.63,Piura,Clientes Regulares,76,2020-02-18,2026-06-28 16:57:12.401188,0.06
2541,2541,José Reina,45,F,Soltero,Comerciante,1181.16,Lima,Clientes Leales,80,2019-10-17,2026-06-28 16:57:12.401188,0.03
2542,2542,Concepción Toledo,22,F,Conviviente,Docente,849.71,Lima,Clientes Regulares,6,2025-12-01,2026-06-28 16:57:12.401188,0.01
2543,2543,Cosme Cuervo,33,M,Viudo,Enfermero,1587.3,Lima,Campeones,35,2023-07-18,2026-06-28 16:57:12.401188,0.75
2544,2544,Sonia Expósito,37,F,Divorciado,Administrador,1502.54,Iquitos,Clientes Leales,80,2019-10-12,2026-06-28 16:57:12.401188,0.12
2545,2545,Victoriano Villaverde,45,M,Conviviente,Docente,7754.51,Trujillo,Clientes Leales,85,2019-05-15,2026-06-28 16:57:12.401188,0.71
2546,2546,Urbano Menendez,64,M,Divorciado,Economista,2344.38,Piura,Clientes Regulares,9,2025-09-21,2026-06-28 16:57:12.401188,0.03
2547,2547,Feliciana Mulet,22,F,Viudo,Contador,791.1,Lima,Clientes Regulares,41,2023-01-06,2026-06-28 16:57:12.401188,0.19
2548,2548,Fernanda Juan,38,F,Viudo,Independiente,1288.37,Arequipa,Clientes Regulares,70,2020-08-14,2026-06-28 16:57:12.401188,0.71
2549,2549,María Del Carmen Segura,53,F,Casado,Abogado,3337.01,Trujillo,Clientes Regulares,24,2024-06-22,2026-06-28 16:57:12.401188,0.06
2550,2550,Fabio Marin,68,M,Conviviente,Economista,6330.06,Lima,Clientes Regulares,24,2024-06-02,2026-06-28 16:57:12.401188,0.05
2551,2551,Nadia Tormo,70,F,Soltero,Comerciante,698.13,Cusco,Clientes Regulares,36,2023-06-25,2026-06-28 16:57:12.401188,0.67
2552,2552,Luis Arana,74,M,Conviviente,Comerciante,585.25,Lima,Campeones,50,2022-04-23,2026-06-28 16:57:12.401188,0.4
2553,2553,Laura Rodrigo,51,F,Soltero,Enfermero,5555.7,Chiclayo,Clientes Regulares,39,2023-03-11,2026-06-28 16:57:12.401188,0.02
2554,2554,Néstor Torrecilla,67,M,Divorciado,Independiente,2284.19,Lima,Clientes Leales,64,2021-02-05,2026-06-28 16:57:12.401188,0.08
2555,2555,Hector Azcona,48,M,Divorciado,Comerciante,1073.87,Iquitos,Campeones,71,2020-07-03,2026-06-28 16:57:12.401188,0.3
2556,2556,Concha Collado,48,F,Divorciado,Enfermero,2491.84,Trujillo,Clientes Leales,82,2019-08-22,2026-06-28 16:57:12.401188,0.73
2557,2557,Iván Quirós,56,M,Conviviente,Economista,500.0,Lima,Clientes Regulares,74,2020-03-30,2026-06-28 16:57:12.401188,0.33
2558,2558,Miguel Torrijos,36,M,Conviviente,Independiente,1811.71,Cusco,Campeones,2,2026-04-01,2026-06-28 16:57:12.401188,0.01
2559,2559,Rosalina Arnal,36,F,Soltero,Docente,2201.06,Arequipa,Clientes Leales,51,2022-03-21,2026-06-28 16:57:12.401188,0.77
2560,2560,Ciriaco Hernando,31,M,Soltero,Administrador,3148.12,Huancayo,Clientes Regulares,62,2021-04-27,2026-06-28 16:57:12.401188,0.09
2561,2561,Adriana Requena,66,F,Viudo,Independiente,984.04,Lima,Clientes Regulares,91,2018-11-19,2026-06-28 16:57:12.401188,0.02
2562,2562,Felix Olivé,46,M,Conviviente,Enfermero,1903.43,Trujillo,Clientes Regulares,50,2022-04-14,2026-06-28 16:57:12.401188,0.02
2563,2563,Raquel Naranjo,24,F,Casado,Técnico,1037.68,Iquitos,Clientes Leales,40,2023-02-11,2026-06-28 16:57:12.401188,0.78
2564,2564,Leoncio Cardona,47,M,Divorciado,Ingeniero,2107.44,Lima,,79,2019-10-30,2026-06-28 16:57:12.401188,1.0
2565,2565,Fanny Isern,21,F,Divorciado,Abogado,1056.58,Trujillo,Clientes Leales,27,2024-03-13,2026-06-28 16:57:12.401188,0.51
2566,2566,Josué Pons,71,M,Viudo,Administrador,1415.36,Trujillo,Clientes Regulares,27,2024-03-03,2026-06-28 16:57:12.401188,0.03
2567,2567,Daniel Mora,43,M,Divorciado,Comerciante,994.77,Iquitos,Campeones,57,2021-08-30,2026-06-28 16:57:12.401188,0.63
2568,2568,Javier Reig,66,M,Casado,Enfermero,2672.27,Lima,Clientes Leales,96,2018-06-11,2026-06-28 16:57:12.401188,0.81
2569,2569,Benjamín Donaire,22,M,Conviviente,Abogado,3026.22,Lima,Campeones,81,2019-09-13,2026-06-28 16:57:12.401188,0.18
2570,2570,Eufemia Lara,23,F,Soltero,Empresario,1570.62,Trujillo,Clientes Leales,53,2022-01-02,2026-06-28 16:57:12.401188,0.1
2571,2571,Zoraida Miranda,66,F,Conviviente,Ingeniero,1850.0,Cusco,Clientes Regulares,35,2023-07-11,2026-06-28 16:57:12.401188,0.17
2572,2572,Iker Peiró,44,M,Conviviente,Médico,758.12,Lima,Clientes Regulares,48,2022-06-10,2026-06-28 16:57:12.401188,0.07
2573,2573,María Manuela Botella,46,F,Casado,Contador,1510.5,Lima,Clientes Leales,86,2019-04-18,2026-06-28 16:57:12.401188,0.2
2574,2574,Guiomar Nicolau,59,M,Soltero,Administrador,1754.39,Lima,Clientes Leales,26,2024-04-03,2026-06-28 16:57:12.401188,0.65
2575,2575,Eligio Castelló,48,M,Casado,Abogado,8712.17,Lima,En Riesgo,96,2018-06-22,2026-06-28 16:57:12.401188,0.81
2576,2576,Saturnina Gomis,50,F,Viudo,Ingeniero,927.8,Cusco,Clientes Regulares,58,2021-08-15,2026-06-28 16:57:12.401188,0.93
2577,2577,Miguel Carrillo,66,M,Viudo,Arquitecto,4352.5,Lima,Clientes Regulares,35,2023-07-10,2026-06-28 16:57:12.401188,0.06
2578,2578,Marcos Barroso,20,M,Casado,Contador,3288.26,Iquitos,Clientes Regulares,22,2024-08-12,2026-06-28 16:57:12.401188,0.03
2579,2579,Joel Samper,48,M,Conviviente,Comerciante,2139.62,Cusco,Clientes Leales,54,2021-12-02,2026-06-28 16:57:12.401188,0.2
2580,2580,Joan Barón,75,M,Casado,Arquitecto,5193.55,Lima,,48,2022-06-15,2026-06-28 16:57:12.401188,0.91
2581,2581,Socorro Briones,58,F,Conviviente,Comerciante,2260.32,Cusco,En Riesgo,64,2021-02-26,2026-06-28 16:57:12.401188,0.15
2582,2582,Rosaura Royo,42,F,Divorciado,Contador,2283.57,Trujillo,Clientes Leales,74,2020-04-05,2026-06-28 16:57:12.401188,0.78
2583,2583,Saturnino Estevez,75,M,Divorciado,Enfermero,1751.32,Lima,En Riesgo,49,2022-05-28,2026-06-28 16:57:12.401188,0.01
2584,2584,Paloma Tena,46,F,Casado,Abogado,3767.4,Lima,Clientes Regulares,14,2025-04-22,2026-06-28 16:57:12.401188,0.02
2585,2585,Máximo Márquez,20,M,Casado,Independiente,3490.78,Iquitos,Clientes Regulares,87,2019-03-14,2026-06-28 16:57:12.401188,0.64
2586,2586,Porfirio Asenjo,65,M,Conviviente,Docente,1242.14,Trujillo,Clientes Leales,9,2025-09-26,2026-06-28 16:57:12.401188,0.78
2587,2587,Rogelio Herrera,47,M,Conviviente,Docente,819.3,Lima,Clientes Leales,14,2025-04-07,2026-06-28 16:57:12.401188,0.66
2588,2588,Jose Francisco Marqués,50,M,Casado,Abogado,1600.72,Trujillo,Clientes Regulares,60,2021-06-23,2026-06-28 16:57:12.401188,0.17
2589,2589,Aroa Ortuño,31,F,Divorciado,Enfermero,1118.76,Chiclayo,Clientes Regulares,5,2026-01-27,2026-06-28 16:57:12.401188,0.02
2590,2590,Yaiza Blanco,56,F,Conviviente,Economista,1740.43,Arequipa,Clientes Regulares,35,2023-07-07,2026-06-28 16:57:12.401188,0.03
2591,2591,Santiago Cisneros,68,M,Conviviente,Médico,3798.88,Lima,En Riesgo,68,2020-10-14,2026-06-28 16:57:12.401188,0.1
2592,2592,Hector Tapia,71,M,Soltero,Docente,1374.19,Lima,Clientes Regulares,18,2024-12-11,2026-06-28 16:57:12.401188,0.11
2593,2593,Nacio Delgado,37,M,Soltero,Ingeniero,1762.18,Trujillo,Clientes Regulares,50,2022-04-12,2026-06-28 16:57:12.401188,0.03
2594,2594,Candelas Cal,31,F,Divorciado,Médico,1872.1,Arequipa,Clientes Leales,76,2020-02-21,2026-06-28 16:57:12.401188,0.27
2595,2595,Cecilia Roig,44,F,Soltero,Médico,3008.08,Arequipa,Campeones,98,2018-04-02,2026-06-28 16:57:12.401188,0.25
2596,2596,Jose Antonio Daza,27,M,Soltero,Administrador,500.0,Huancayo,Clientes Regulares,40,2023-02-15,2026-06-28 16:57:12.401188,0.03
2597,2597,Ale Bustos,67,M,Soltero,Médico,1256.37,Lima,Clientes Leales,37,2023-05-06,2026-06-28 16:57:12.401188,0.41
2598,2598,María Del Carmen Busquets,64,F,Divorciado,Ingeniero,2052.41,Iquitos,Clientes Regulares,40,2023-02-08,2026-06-28 16:57:12.401188,0.02
2599,2599,Juanito Canet,48,M,Casado,Médico,3714.68,Chiclayo,Clientes Regulares,3,2026-03-15,2026-06-28 16:57:12.401188,0.0
2600,2600,Pánfilo Vizcaíno,61,M,Viudo,Empresario,1345.95,Piura,Clientes Leales,97,2018-05-03,2026-06-28 16:57:12.401188,0.27
2601,2601,Julián Lluch,44,M,Soltero,Independiente,586.44,Arequipa,Clientes Leales,100,2018-02-24,2026-06-28 16:57:12.401188,0.28
2602,2602,Miriam Pelayo,63,F,Casado,Independiente,2622.35,Arequipa,Clientes Regulares,5,2026-01-23,2026-06-28 16:57:12.401188,0.02
2603,2603,Nazario Gracia,19,M,Casado,Técnico,1234.95,Piura,Campeones,65,2021-01-18,2026-06-28 16:57:12.401188,0.08
2604,2604,Bernardo Varela,68,M,Conviviente,Empresario,885.54,Cusco,Clientes Regulares,14,2025-04-17,2026-06-28 16:57:12.401188,0.17
2605,2605,Rosendo Aragón,62,M,Divorciado,Comerciante,1243.14,Lima,Clientes Regulares,70,2020-08-06,2026-06-28 16:57:12.401188,0.18
2606,2606,Nicolasa Garcés,56,F,Conviviente,Abogado,1618.55,Trujillo,Campeones,40,2023-02-12,2026-06-28 16:57:12.401188,0.17
2607,2607,Rico Revilla,60,M,Divorciado,Técnico,1257.84,Huancayo,Clientes Regulares,4,2026-02-22,2026-06-28 16:57:12.401188,0.01
2608,2608,Amarilis Téllez,40,F,Divorciado,Enfermero,500.0,Trujillo,Campeones,78,2019-12-14,2026-06-28 16:57:12.401188,0.91
2609,2609,Beatriz Vall,67,F,Conviviente,Empresario,3097.16,Trujillo,Clientes Regulares,82,2019-08-28,2026-06-28 16:57:12.401188,0.09
2610,2610,Amanda Pacheco,45,F,Casado,Comerciante,3885.18,Trujillo,Clientes Leales,20,2024-10-02,2026-06-28 16:57:12.401188,0.13
2611,2611,Matías Carrasco,59,M,Soltero,Comerciante,2672.88,Cusco,Clientes Leales,41,2023-01-21,2026-06-28 16:57:12.401188,0.04
2612,2612,Nerea Chaparro,73,F,Conviviente,Administrador,913.6,Lima,Clientes Regulares,82,2019-08-18,2026-06-28 16:57:12.401188,0.47
2613,2613,Eusebio Roma,72,M,Viudo,Médico,1602.16,Chiclayo,Campeones,83,2019-07-26,2026-06-28 16:57:12.401188,0.15
2614,2614,Marino Manzanares,74,M,Conviviente,Médico,1800.98,Iquitos,Clientes Regulares,34,2023-08-16,2026-06-28 16:57:12.401188,0.07
2615,2615,Candelario Quevedo,18,M,Casado,Administrador,2589.65,Trujillo,En Riesgo,27,2024-03-04,2026-06-28 16:57:12.401188,0.88
2616,2616,Trinidad Lloret,49,F,Conviviente,Empresario,2699.99,Cusco,Clientes Regulares,58,2021-08-26,2026-06-28 16:57:12.401188,0.1
2617,2617,Estela Chaves,60,F,Viudo,Técnico,1163.86,Lima,En Riesgo,72,2020-06-16,2026-06-28 16:57:12.401188,0.09
2618,2618,Piedad Larrea,32,F,Casado,Técnico,1899.22,Lima,Campeones,15,2025-03-22,2026-06-28 16:57:12.401188,0.17
2619,2619,Cecilio Torrijos,62,M,Viudo,Abogado,2378.84,Lima,Clientes Leales,33,2023-08-29,2026-06-28 16:57:12.401188,0.6
2620,2620,Margarita Solano,62,F,Divorciado,Contador,4330.74,Cusco,Clientes Regulares,69,2020-09-17,2026-06-28 16:57:12.401188,0.11
2621,2621,Noé Velázquez,58,M,Soltero,Ingeniero,2759.22,Arequipa,En Riesgo,76,2020-02-22,2026-06-28 16:57:12.401188,0.1
2622,2622,Armando Lozano,25,M,Soltero,Docente,2902.81,Piura,Campeones,76,2020-01-31,2026-06-28 16:57:12.401188,0.22
2623,2623,Odalys Cabo,25,F,Soltero,Técnico,1901.31,Iquitos,En Riesgo,53,2022-01-04,2026-06-28 16:57:12.401188,0.15
2624,2624,Íngrid Llorens,37,F,Casado,Docente,4214.45,Chiclayo,En Riesgo,49,2022-05-08,2026-06-28 16:57:12.401188,0.12
2625,2625,Calixto Quiroga,57,M,Viudo,Ingeniero,2311.98,Piura,Clientes Regulares,37,2023-05-14,2026-06-28 16:57:12.401188,0.7
2626,2626,Alondra Múgica,38,F,Viudo,Independiente,1078.52,Chiclayo,Clientes Regulares,97,2018-05-08,2026-06-28 16:57:12.401188,0.75
2627,2627,Irene Aznar,66,F,Conviviente,Economista,4196.57,Trujillo,Clientes Leales,88,2019-02-06,2026-06-28 16:57:12.401188,0.76
2628,2628,Fabiana Roma,61,F,Soltero,Enfermero,2748.31,Lima,Clientes Leales,98,2018-04-22,2026-06-28 16:57:12.401188,0.66
2629,2629,Edu Luque,48,M,Soltero,Contador,1386.0,Huancayo,Campeones,28,2024-02-06,2026-06-28 16:57:12.401188,0.85
2630,2630,Felicidad Rivas,24,F,Casado,Economista,1356.01,Piura,Clientes Leales,50,2022-04-05,2026-06-28 16:57:12.401188,0.16
2631,2631,Martina Viñas,20,F,Casado,Economista,2160.18,Chiclayo,Clientes Regulares,60,2021-06-22,2026-06-28 16:57:12.401188,0.18
2632,2632,Plácido Seco,24,M,Conviviente,Administrador,2387.28,Lima,Clientes Leales,9,2025-09-01,2026-06-28 16:57:12.401188,0.15
2633,2633,Marcial Bas,50,M,Viudo,Docente,2035.25,Iquitos,Clientes Leales,92,2018-10-11,2026-06-28 16:57:12.401188,0.8
2634,2634,Rafael Pozuelo,42,M,Divorciado,Economista,2179.36,Lima,Clientes Regulares,13,2025-05-01,2026-06-28 16:57:12.401188,0.1
2635,2635,Adelardo Figueroa,62,M,Viudo,Docente,5013.93,Lima,Clientes Leales,35,2023-07-05,2026-06-28 16:57:12.401188,0.07
2636,2636,Marianela Alcaraz,20,F,Viudo,Médico,3438.97,Huancayo,Clientes Regulares,21,2024-09-28,2026-06-28 16:57:12.401188,0.84
2637,2637,Laura Cabrero,27,F,Viudo,Contador,2027.14,Lima,Clientes Regulares,75,2020-03-26,2026-06-28 16:57:12.401188,0.09
2639,2639,Olga Uribe,32,F,Casado,Técnico,973.1,Piura,Clientes Regulares,9,2025-08-29,2026-06-28 16:57:12.401188,0.05
2640,2640,Epifanio Molins,69,M,Casado,Abogado,2295.62,Lima,Clientes Leales,86,2019-04-21,2026-06-28 16:57:12.401188,0.05
2641,2641,Gastón Arribas,65,M,Viudo,Enfermero,5353.92,Trujillo,Clientes Regulares,26,2024-04-24,2026-06-28 16:57:12.401188,0.1
2642,2642,Álvaro Manuel,68,M,Conviviente,Técnico,1586.32,Trujillo,Clientes Regulares,44,2022-10-28,2026-06-28 16:57:12.401188,0.91
2643,2643,Benita Pujadas,58,F,Viudo,Ingeniero,1087.26,Arequipa,Clientes Regulares,87,2019-03-12,2026-06-28 16:57:12.401188,0.04
2644,2644,Pía Bravo,45,F,Soltero,Médico,1222.61,Lima,Clientes Regulares,7,2025-11-15,2026-06-28 16:57:12.401188,0.01
2645,2645,Ramona Gascón,34,F,Viudo,Arquitecto,940.32,Lima,Clientes Leales,53,2022-01-04,2026-06-28 16:57:12.401188,0.66
2646,2646,Amador Ferrándiz,74,M,Casado,Médico,1129.06,Iquitos,Clientes Regulares,85,2019-05-11,2026-06-28 16:57:12.401188,0.14
2647,2647,Carlota Nuñez,29,F,Conviviente,Comerciante,1447.65,Cusco,Clientes Regulares,75,2020-03-15,2026-06-28 16:57:12.401188,0.06
2648,2648,Lorenzo Mendoza,34,M,Conviviente,Empresario,777.95,Lima,Clientes Regulares,92,2018-10-01,2026-06-28 16:57:12.401188,0.95
2649,2649,Claudio Fernández,53,M,Casado,Docente,1825.07,Lima,Clientes Regulares,70,2020-08-09,2026-06-28 16:57:12.401188,0.41
2651,2651,Trini Ramón,67,F,Conviviente,Arquitecto,1048.74,Lima,,86,2019-04-07,2026-06-28 16:57:12.401188,0.98
2652,2652,Benigno Ferreras,37,M,Viudo,Independiente,4498.82,Lima,En Riesgo,58,2021-08-01,2026-06-28 16:57:12.401188,0.75
2653,2653,Albina Hierro,30,F,Viudo,Contador,2456.46,Lima,,37,2023-04-29,2026-06-28 16:57:12.401188,1.0
2654,2654,Rafa Cárdenas,29,M,Casado,Administrador,3355.47,Lima,Campeones,27,2024-03-15,2026-06-28 16:57:12.401188,0.08
2655,2655,Leonardo Garcés,72,M,Viudo,Arquitecto,1218.41,Lima,,82,2019-08-19,2026-06-28 16:57:12.401188,0.98
2656,2656,Perla Sierra,54,F,Divorciado,Contador,3019.1,Arequipa,Campeones,68,2020-10-08,2026-06-28 16:57:12.401188,0.53
2657,2657,Eloy Castro,44,M,Divorciado,Independiente,939.02,Chiclayo,,43,2022-11-04,2026-06-28 16:57:12.401188,1.0
2658,2658,Vanesa Cózar,19,F,Viudo,Enfermero,3084.51,Iquitos,Clientes Regulares,11,2025-07-14,2026-06-28 16:57:12.401188,0.19
2659,2659,Amando Aguiló,71,M,Viudo,Economista,2004.41,Cusco,Clientes Regulares,1,2026-05-25,2026-06-28 16:57:12.401188,0.0
